image_id,filepath,label,source,generator_name,generator_family,width,height,format,collection_date,split,notes,caption,label_a,label_b
defactify_train_37231,data/raw/ai_generated/defactify/defactify_train_37231.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,"A kitchen, with a sink, oven, fridge, and cabinets.",1,1
defactify_train_2600,data/raw/ai_generated/defactify/defactify_train_2600.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,There is a crowd of people waiting for the train. ,1,2
defactify_train_30867,data/raw/ai_generated/defactify/defactify_train_30867.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,two hairy dogs lying on a bed cover looking,1,3
defactify_train_20971,data/raw/ai_generated/defactify/defactify_train_20971.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A busy airport with planes parked  on the runway,1,1
defactify_train_14174,data/raw/ai_generated/defactify/defactify_train_14174.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A large street direction sign in Tokyo Japan.,1,2
defactify_train_26644,data/raw/ai_generated/defactify/defactify_train_26644.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,a big field of sheep that are outside,1,4
defactify_train_12611,data/raw/ai_generated/defactify/defactify_train_12611.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A couple of girls walking up the side of a vehicle.,1,5
defactify_train_19855,data/raw/ai_generated/defactify/defactify_train_19855.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,This master bedroom has a bathroom behind glass walls.,1,1
defactify_train_25426,data/raw/ai_generated/defactify/defactify_train_25426.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,Two young children sitting side by side while eating food.,1,4
defactify_train_8371,data/raw/ai_generated/defactify/defactify_train_8371.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A very large bridge spanning over the width of a river.,1,1
defactify_train_41961,data/raw/ai_generated/defactify/defactify_train_41961.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A red stop sign above a no parking sign.,1,3
defactify_train_17453,data/raw/ai_generated/defactify/defactify_train_17453.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A old bench next to an old building.,1,5
defactify_train_37101,data/raw/ai_generated/defactify/defactify_train_37101.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A parked motorcycle sitting on the side of the road.,1,3
defactify_train_25431,data/raw/ai_generated/defactify/defactify_train_25431.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,People are working their way through busy traffic,1,3
defactify_train_15035,data/raw/ai_generated/defactify/defactify_train_15035.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,"Three with colored birds standing on a wet surface, each bird standing on one leg.",1,5
defactify_train_8839,data/raw/ai_generated/defactify/defactify_train_8839.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,White and gray cat looking past spoked wheel.,1,1
defactify_train_16345,data/raw/ai_generated/defactify/defactify_train_16345.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A flock of birds sitting on top of a large rock.,1,1
defactify_train_35441,data/raw/ai_generated/defactify/defactify_train_35441.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A New york subway station with a sign stating track 2 and track 4.,1,5
defactify_train_2329,data/raw/ai_generated/defactify/defactify_train_2329.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A man on a skateboard riding on a street.,1,1
defactify_train_20438,data/raw/ai_generated/defactify/defactify_train_20438.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,a stove top with a tea kettle with steam pouring out of it.,1,2
defactify_train_32413,data/raw/ai_generated/defactify/defactify_train_32413.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,Several sheep are standing beside a road while one walks on it.,1,1
defactify_train_1143,data/raw/ai_generated/defactify/defactify_train_1143.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A damaged sign that says STATE LAW YIELD TO PEDESTRIANS WITHIN CROSSWALK.,1,3
defactify_train_333,data/raw/ai_generated/defactify/defactify_train_333.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A man riding a bicycle down a sidewalk.,1,3
defactify_train_37996,data/raw/ai_generated/defactify/defactify_train_37996.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A couple of airplanes sitting on top of an airport.,1,4
defactify_train_23894,data/raw/ai_generated/defactify/defactify_train_23894.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A man holding a baby up in a kitchen.,1,2
defactify_train_9421,data/raw/ai_generated/defactify/defactify_train_9421.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A group of people standing around a giraffe.,1,1
defactify_train_28300,data/raw/ai_generated/defactify/defactify_train_28300.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A red and yellow train pulling into a train station.,1,4
defactify_train_10907,data/raw/ai_generated/defactify/defactify_train_10907.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,Woodpeckers on the side of trees during the day.,1,5
defactify_train_10250,data/raw/ai_generated/defactify/defactify_train_10250.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,a group of urinals is near the trees,1,2
defactify_train_3206,data/raw/ai_generated/defactify/defactify_train_3206.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A man standing next to a car in the snow.,1,2
defactify_train_40663,data/raw/ai_generated/defactify/defactify_train_40663.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,"A kitchen with a sink, bottles, jars and a dishwasher.",1,1
defactify_train_30637,data/raw/ai_generated/defactify/defactify_train_30637.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A couple of giraffe standing next to each other.,1,1
defactify_train_26355,data/raw/ai_generated/defactify/defactify_train_26355.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,The entrance for a subway on a city street.,1,3
defactify_train_22642,data/raw/ai_generated/defactify/defactify_train_22642.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A teenager wheeling a suitcase down a crowded street.,1,4
defactify_train_7046,data/raw/ai_generated/defactify/defactify_train_7046.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A couple of motorcycles parked next to each other.,1,2
defactify_train_10390,data/raw/ai_generated/defactify/defactify_train_10390.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A dummy in a display case wearing a suit and tie.,1,4
defactify_train_1027,data/raw/ai_generated/defactify/defactify_train_1027.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,"Doorway view to a bathroom with a sink, cabinets and a toilet.",1,1
defactify_train_12679,data/raw/ai_generated/defactify/defactify_train_12679.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,a cat laying down on top of a cardboard box,1,1
defactify_train_33926,data/raw/ai_generated/defactify/defactify_train_33926.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A long blue and white train traveling down a street.,1,2
defactify_train_21454,data/raw/ai_generated/defactify/defactify_train_21454.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,a man walks a dog by some park benches ,1,4
defactify_train_1180,data/raw/ai_generated/defactify/defactify_train_1180.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,Two tail ends of American Airlines airplanes at an airport. ,1,4
defactify_train_30340,data/raw/ai_generated/defactify/defactify_train_30340.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A small bathroom with focus on the shower curtain.,1,4
defactify_train_26222,data/raw/ai_generated/defactify/defactify_train_26222.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A large boat floating down a river next to a walkway.,1,2
defactify_train_12353,data/raw/ai_generated/defactify/defactify_train_12353.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,a little kid is standing in a kitchen,1,5
defactify_train_29288,data/raw/ai_generated/defactify/defactify_train_29288.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,An old bus makes its way down a city street.,1,2
defactify_train_9525,data/raw/ai_generated/defactify/defactify_train_9525.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,"A kitchen is displayed, showing wooden cabinets and a blue tiled counter top.",1,3
defactify_train_36698,data/raw/ai_generated/defactify/defactify_train_36698.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A man is shearing a sheep on a concrete pad.,1,2
defactify_train_6665,data/raw/ai_generated/defactify/defactify_train_6665.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,The bottom view of people's body and a puppy on a leash.,1,5
defactify_train_36697,data/raw/ai_generated/defactify/defactify_train_36697.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A man is shearing a sheep on a concrete pad.,1,1
defactify_train_41224,data/raw/ai_generated/defactify/defactify_train_41224.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A little girl that is standing near a toilet.,1,4
defactify_train_15413,data/raw/ai_generated/defactify/defactify_train_15413.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A large passenger jet sitting on top of a tarmac.,1,5
defactify_train_40625,data/raw/ai_generated/defactify/defactify_train_40625.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,some street signs blocking off part of a road ,1,5
defactify_train_13156,data/raw/ai_generated/defactify/defactify_train_13156.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A pair of giraffes and standing with a skyline in the background.,1,4
defactify_train_10395,data/raw/ai_generated/defactify/defactify_train_10395.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A motorcycle rests against the side of a deserted road near a kangaroo crossing sign.,1,3
defactify_train_35572,data/raw/ai_generated/defactify/defactify_train_35572.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A giraffe cranes its head to look over a canopy.,1,4
defactify_train_4646,data/raw/ai_generated/defactify/defactify_train_4646.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A sign advertising a cosmetology school on the side of a road.,1,2
defactify_train_21697,data/raw/ai_generated/defactify/defactify_train_21697.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A white and red bus is traveling down a road.,1,1
defactify_train_4114,data/raw/ai_generated/defactify/defactify_train_4114.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A bus drives through an intersection in a suburban area.,1,4
defactify_train_22827,data/raw/ai_generated/defactify/defactify_train_22827.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A stoplight on a busy city street in the evening,1,3
defactify_train_27346,data/raw/ai_generated/defactify/defactify_train_27346.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A passenger train is going across a bridge,1,4
defactify_train_25568,data/raw/ai_generated/defactify/defactify_train_25568.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,Two men are riding on horses in the middle of a field.,1,2
defactify_train_25265,data/raw/ai_generated/defactify/defactify_train_25265.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,a man waiting for a bus at a stop on a corner,1,5
defactify_train_31858,data/raw/ai_generated/defactify/defactify_train_31858.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A blue and yellow train sitting in a train station.,1,4
defactify_train_11264,data/raw/ai_generated/defactify/defactify_train_11264.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,Two colorful peacocks walking towards a brown wooden bench.,1,2
defactify_train_11513,data/raw/ai_generated/defactify/defactify_train_11513.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A couple of little girls standing in front of a metal fence.,1,5
defactify_train_27263,data/raw/ai_generated/defactify/defactify_train_27263.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,a zebra a giraffe and some birds by some water,1,5
defactify_train_15926,data/raw/ai_generated/defactify/defactify_train_15926.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A woman riding a bike with a cat on her,1,2
defactify_train_41810,data/raw/ai_generated/defactify/defactify_train_41810.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A couple on a motorcycle in front of a bus and a metermaid car,1,2
defactify_train_17399,data/raw/ai_generated/defactify/defactify_train_17399.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A blue motor scooter parked in front of a brick building.,1,5
defactify_train_38608,data/raw/ai_generated/defactify/defactify_train_38608.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A traffic signal showing that it is safe for horses to cross.,1,4
defactify_train_30373,data/raw/ai_generated/defactify/defactify_train_30373.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,"A yellow, gray and white train stationed at a city.",1,1
defactify_train_22633,data/raw/ai_generated/defactify/defactify_train_22633.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A motorcycle parked on a grass covered field.,1,1
